Store,Temperature,Rain,Snowfall,Wind Speed,Wind Direction,Is Day or Night
5815,22.0,0.0,0.0,8.7,107,Night
5813,20.7,0.0,0.0,6.0,73,Night
3201,17.7,0.0,0.0,7.9,93,Night
1121,19.3,0.0,0.0,6.5,84,Night
780,18.0,0.0,0.0,7.2,84,Night
1047,21.3,0.0,0.0,7.8,103,Night
952,21.3,0.0,0.0,17.8,69,Night
494,18.0,0.0,0.0,7.7,101,Night
3067,20.8,0.0,0.0,7.8,103,Night
3627,16.9,0.0,0.0,5.9,104,Night
3461,17.8,0.0,0.0,8.3,108,Night
2733,20.3,0.0,0.0,12.3,69,Night
2860,19.2,0.0,0.0,7.9,66,Night
1011,18.8,0.0,0.0,6.8,72,Night
787,21.2,0.0,0.0,7.8,103,Night
4409,19.2,0.0,0.0,7.8,112,Night
658,18.7,0.0,0.0,5.8,83,Night
5151,18.9,0.0,0.0,6.9,96,Night
1578,21.3,0.0,0.0,7.3,99,Night
836,22.5,0.0,0.0,11.3,59,Night
1143,20.0,0.0,0.0,7.6,82,Night
605,20.2,0.0,0.0,9.2,59,Night
606,20.6,0.0,0.0,10.5,59,Night
635,20.8,0.0,0.0,10.1,63,Night
4530,20.2,0.0,0.0,9.2,59,Night
4556,20.9,0.0,0.0,10.3,61,Night
1720,19.9,0.0,0.0,7.8,103,Night
3072,19.9,0.0,0.0,7.8,103,Night
3389,20.0,0.0,0.0,7.8,103,Night
754,19.3,0.0,0.0,9.5,81,Night
2858,19.4,0.0,0.0,9.5,81,Night
745,19.8,0.0,0.0,7.6,98,Night
3402,19.8,0.0,0.0,7.6,98,Night
1184,19.7,0.0,0.0,7.6,98,Night
3188,19.7,0.0,0.0,7.6,98,Night
3462,19.5,0.0,0.0,7.1,105,Night
1024,20.0,0.0,0.0,9.5,79,Night
7245,21.1,0.0,0.0,18.2,76,Night
1112,20.2,0.0,0.0,7.4,67,Night
889,21.6,0.0,0.0,17.4,68,Night
1658,20.6,0.0,0.0,7.0,78,Night
1072,21.0,0.0,0.0,16.9,74,Night
5198,20.9,0.0,0.0,16.9,74,Night
756,19.1,0.0,0.0,8.2,29,Night
2584,20.6,0.0,0.0,8.1,103,Night
3071,21.2,0.0,0.0,7.8,103,Night
855,20.3,0.0,0.0,8.1,111,Night
899,21.5,0.0,0.0,15.0,69,Night
2615,21.5,0.0,0.0,15.0,69,Night
6732,21.7,0.0,0.0,13.4,66,Night
864,19.6,0.0,0.0,10.9,82,Night
2732,17.9,0.0,0.0,7.0,111,Night
840,20.0,0.0,0.0,10.8,69,Night
920,20.0,0.0,0.0,10.8,69,Night
1367,19.9,0.0,0.0,10.8,69,Night
3750,20.2,0.0,0.0,10.8,69,Night
556,21.1,0.0,0.0,11.8,67,Night
4527,21.0,0.0,0.0,13.2,64,Night
2754,22.2,0.0,0.0,8.3,92,Night
520,17.4,0.0,0.0,6.3,114,Night
575,21.8,0.0,0.0,7.6,98,Night
5275,19.0,0.0,0.0,8.3,85,Night
2473,22.8,0.0,0.0,4.8,207,Night
3478,21.9,0.0,0.0,7.7,319,Night
3290,20.2,0.0,0.0,4.3,90,Night
2321,22.3,0.0,0.0,7.6,188,Night
3883,21.7,0.0,0.0,7.7,319,Night
2308,20.6,0.0,0.0,4.5,346,Night
2126,19.3,0.0,0.0,5.6,285,Night
5274,21.7,0.0,0.0,7.7,319,Night
2314,21.2,0.0,0.0,7.7,319,Night
2764,12.0,0.0,0.0,18.4,102,Night
749,11.7,0.0,0.0,18.9,104,Night
4256,11.8,0.0,0.0,18.9,104,Night
646,11.0,0.0,0.0,13.0,104,Night
892,11.9,0.0,0.0,18.4,102,Night
3394,12.5,0.0,0.0,21.4,103,Night
1787,11.4,0.0,0.0,20.4,104,Night
753,10.9,0.0,0.0,16.1,106,Night
1528,11.4,0.0,0.0,13.8,105,Night
2716,11.3,0.0,0.0,14.1,105,Night
1621,14.5,0.0,0.0,14.5,109,Night
2889,12.8,0.0,0.0,10.8,105,Night
2827,12.2,0.0,0.0,13.9,107,Night
1965,13.8,0.0,0.0,19.5,106,Night
3150,13.6,0.0,0.0,20.6,106,Night
1435,12.9,0.0,0.0,18.2,104,Night
1241,12.7,0.0,0.0,9.4,113,Night
5115,12.9,0.0,0.0,9.2,111,Night
913,8.7,0.0,0.0,12.5,78,Night
1732,11.8,0.0,0.0,22.4,105,Night
1723,12.3,0.0,0.0,18.0,102,Night
2004,10.8,0.0,0.0,9.0,95,Night
985,12.7,0.0,0.0,14.0,108,Night
886,11.5,0.0,0.0,20.4,104,Night
5748,11.9,0.0,0.0,18.4,102,Night
647,11.4,0.0,0.0,17.0,107,Night
750,10.9,0.0,0.0,15.3,99,Night
1491,12.3,0.0,0.0,18.5,103,Night
1721,12.4,0.0,0.0,13.8,105,Night
1546,10.9,0.0,0.0,19.3,104,Night
1431,13.8,0.0,0.0,10.7,110,Night
2935,12.4,0.0,0.0,18.2,104,Night
1625,12.2,0.0,0.0,25.3,101,Night
1506,10.7,0.0,0.0,13.9,100,Night
1509,12.0,0.0,0.0,11.1,103,Night
3630,11.4,0.0,0.0,13.8,105,Night
581,11.3,0.0,0.0,17.7,107,Night
810,10.7,0.0,0.0,18.9,104,Night
784,12.7,0.0,0.0,15.4,106,Night
559,13.0,0.0,0.0,13.8,105,Night
748,11.8,0.0,0.0,17.5,104,Night
4606,12.9,0.0,0.0,17.7,107,Night
1393,12.4,0.0,0.0,16.3,104,Night
1285,13.0,0.0,0.0,16.4,105,Night
751,12.1,0.0,0.0,17.0,103,Night
1683,15.3,0.0,0.0,18.1,111,Night
1152,11.9,0.0,0.0,25.1,98,Night
1361,12.3,0.0,0.0,22.9,106,Night
3590,12.3,0.0,0.0,23.7,104,Night
2714,11.7,0.0,0.0,23.1,94,Night
1415,10.7,0.0,0.0,22.7,94,Night
1526,11.4,0.0,0.0,22.7,101,Night
841,12.1,0.0,0.0,12.6,103,Night
1475,12.6,0.0,0.0,14.7,107,Night
1496,11.0,0.0,0.0,15.6,105,Night
1005,11.2,0.0,0.0,16.4,105,Night
797,12.7,0.0,0.0,14.1,109,Night
3762,12.2,0.0,0.0,18.1,103,Night
1764,12.2,0.0,0.0,18.4,102,Night
1902,-5.4,0.0,0.0,4.1,75,Night
1905,-4.1,0.0,0.0,3.9,124,Night
2508,1.5,0.0,0.0,4.9,107,Night
3094,1.8,0.0,0.0,6.2,97,Night
1900,-2.7,0.0,0.0,4.4,279,Night
2780,1.9,0.0,0.0,5.7,108,Night
4494,1.9,0.0,0.0,5.3,118,Night
1995,-3.7,0.0,0.0,9.2,138,Night
2861,2.0,0.0,0.0,6.2,97,Night
3511,-1.3,0.0,0.0,3.5,66,Night
5494,-5.4,0.0,0.0,4.1,75,Night
2831,-1.5,0.0,0.0,1.5,346,Night
2862,1.9,0.0,0.0,6.2,97,Night
3093,1.9,0.0,0.0,6.2,97,Night
5841,1.7,0.0,0.0,5.9,101,Night
5869,0.1,0.0,0.0,9.6,103,Night
2782,-0.7,0.0,0.0,1.3,34,Night
2781,2.3,0.0,0.0,4.2,121,Night
3739,1.8,0.0,0.0,5.9,101,Night
4180,2.3,0.0,0.0,4.2,121,Night
3472,-1.1,0.0,0.0,4.8,77,Night
4395,0.9,0.0,0.0,4.7,86,Night
1878,-10.1,0.0,0.0,11.2,45,Night
2485,0.2,0.0,0.0,2.9,83,Night
4249,-0.9,0.0,0.0,3.6,96,Night
3897,-0.8,0.0,0.0,2.3,288,Night
5442,13.7,0.0,0.0,8.9,63,Night
792,12.6,0.0,0.0,12.5,108,Night
5060,11.3,0.0,0.0,12.2,62,Night
5199,10.5,0.0,0.0,10.4,70,Night
4405,12.6,0.0,0.0,11.6,64,Night
5352,12.4,0.0,0.0,12.2,62,Night
1451,14.4,0.0,0.0,9.4,97,Night
1938,14.2,0.0,0.0,8.0,63,Night
3597,11.4,0.0,0.0,12.2,66,Night
1553,13.2,0.0,0.0,10.3,61,Night
3459,12.1,0.0,0.0,11.6,95,Night
1596,12.8,0.0,0.0,10.5,68,Night
1307,12.7,0.0,0.0,10.0,69,Night
1779,14.5,0.0,0.0,7.8,68,Night
1713,12.3,0.0,0.0,10.5,98,Night
1531,11.5,0.0,0.0,11.3,59,Night
3110,14.2,0.0,0.0,8.9,63,Night
5402,14.1,0.0,0.0,8.5,62,Night
5617,14.1,0.0,0.0,8.5,62,Night
5965,14.4,0.0,0.0,7.4,67,Night
3004,14.2,0.0,0.0,8.5,62,Night
5486,13.9,0.0,0.0,7.4,67,Night
3601,14.5,0.0,0.0,7.8,68,Night
1413,11.1,0.0,0.0,11.4,62,Night
2491,12.7,0.0,0.0,8.9,63,Night
2215,13.8,0.0,0.0,9.4,67,Night
786,11.5,0.0,0.0,12.1,67,Night
5399,12.4,0.0,0.0,9.9,80,Night
1028,12.4,0.0,0.0,10.0,103,Night
1814,11.9,0.0,0.0,12.4,60,Night
1897,13.6,0.0,0.0,8.9,63,Night
5485,14.1,0.0,0.0,8.9,63,Night
2204,14.1,0.0,0.0,8.5,62,Night
1740,11.6,0.0,0.0,11.0,71,Night
5044,11.6,0.0,0.0,12.2,66,Night
775,12.3,0.0,0.0,11.8,110,Night
957,12.8,0.0,0.0,10.0,111,Night
1848,13.8,0.0,0.0,8.9,63,Night
1761,16.8,0.0,0.0,10.5,106,Night
1668,10.9,0.0,0.0,10.5,68,Night
1211,10.5,0.0,0.0,12.8,68,Night
1892,14.1,0.0,0.0,8.7,66,Night
4641,11.3,0.0,0.0,12.6,63,Night
200,14.8,0.0,0.0,9.5,99,Night
253,15.5,0.0,0.0,11.3,97,Night
1377,10.6,0.0,0.0,11.8,67,Night
1256,12.8,0.0,0.0,9.7,68,Night
4323,13.0,0.0,0.0,10.5,68,Night
633,12.4,0.0,0.0,10.8,105,Night
1404,11.4,0.0,0.0,10.3,65,Night
2817,14.5,0.0,0.0,5.8,60,Night
199,13.4,0.0,0.0,11.9,90,Night
3790,12.8,0.0,0.0,10.5,68,Night
197,12.9,0.0,0.0,12.8,101,Night
2231,13.0,0.0,0.0,9.4,113,Night
4286,12.4,0.0,0.0,11.4,66,Night
844,12.8,0.0,0.0,8.1,77,Night
5157,12.2,0.0,0.0,11.7,99,Night
1681,13.4,0.0,0.0,8.7,60,Night
1401,12.7,0.0,0.0,11.6,64,Night
4529,13.0,0.0,0.0,9.9,71,Night
2816,13.9,0.0,0.0,9.3,62,Night
3725,13.9,0.0,0.0,8.5,62,Night
1125,12.0,0.0,0.0,13.0,93,Night
1933,14.1,0.0,0.0,8.4,65,Night
4049,14.4,0.0,0.0,6.0,65,Night
1556,13.6,0.0,0.0,9.2,69,Night
3400,12.5,0.0,0.0,11.4,66,Night
852,13.2,0.0,0.0,7.2,84,Night
5276,13.2,0.0,0.0,9.0,61,Night
603,12.1,0.0,0.0,9.5,99,Night
1323,12.0,0.0,0.0,8.5,102,Night
3460,11.7,0.0,0.0,8.8,102,Night
796,13.0,0.0,0.0,8.6,92,Night
480,14.5,0.0,0.0,8.4,97,Night
2956,12.2,0.0,0.0,11.0,67,Night
1003,12.2,0.0,0.0,10.5,74,Night
1386,12.2,0.0,0.0,7.9,87,Night
636,12.7,0.0,0.0,11.1,103,Night
1454,14.9,0.0,0.0,9.2,111,Night
1497,13.8,0.0,0.0,7.4,67,Night
933,12.0,0.0,0.0,10.7,76,Night
830,12.9,0.0,0.0,10.1,92,Night
1490,11.4,0.0,0.0,11.9,65,Night
1955,10.9,0.0,0.0,11.8,67,Night
5398,10.8,0.0,0.0,11.8,67,Night
2815,13.8,0.0,0.0,8.9,63,Night
4531,12.6,0.0,0.0,10.6,66,Night
3837,10.2,0.0,0.0,11.3,73,Night
1228,10.4,0.0,0.0,11.0,71,Night
1898,12.5,0.0,0.0,11.9,61,Night
4511,12.7,0.0,0.0,10.0,111,Night
1998,13.9,0.0,0.0,9.3,62,Night
891,12.7,0.0,0.0,10.1,92,Night
1420,12.9,0.0,0.0,10.3,61,Night
4699,12.9,0.0,0.0,7.2,84,Night
1489,12.5,0.0,0.0,9.0,61,Night
1737,14.0,0.0,0.0,8.9,63,Night
1421,11.9,0.0,0.0,11.4,101,Night
1548,12.0,0.0,0.0,8.6,57,Night
3891,11.8,0.0,0.0,8.9,69,Night
1735,13.3,0.0,0.0,9.0,61,Night
3434,10.5,0.0,0.0,12.8,68,Night
3893,11.1,0.0,0.0,9.2,69,Night
1728,15.3,0.0,0.0,6.6,45,Night
1709,11.9,0.0,0.0,7.8,22,Night
1570,13.8,0.0,0.0,9.4,23,Night
1160,16.1,0.0,0.0,6.8,32,Night
2786,16.9,0.0,0.0,9.0,53,Night
1991,16.7,0.0,0.0,9.0,53,Night
2819,15.1,0.0,0.0,10.0,334,Night
2788,15.8,0.0,0.0,9.1,56,Night
4417,16.0,0.0,0.0,10.4,56,Night
1601,14.9,0.0,0.0,10.1,63,Night
1476,17.1,0.0,0.0,10.1,35,Night
1425,13.8,0.0,0.0,10.0,339,Night
1371,16.2,0.0,0.0,10.8,37,Night
4216,16.2,0.0,0.0,10.8,37,Night
1729,15.0,0.0,0.0,7.6,31,Night
1655,12.9,0.0,0.0,10.2,67,Night
6476,15.8,0.0,0.0,10.2,51,Night
1647,14.4,0.0,0.0,9.4,353,Night
2679,12.2,0.0,0.0,6.1,40,Night
4399,12.4,0.0,0.0,7.6,31,Night
1557,16.2,0.0,0.0,8.2,61,Night
5767,15.0,0.0,0.0,10.8,64,Night
1419,14.3,0.0,0.0,8.9,14,Night
1804,15.5,0.0,0.0,7.5,343,Night
4230,14.5,0.0,0.0,8.3,5,Night
4231,15.5,0.0,0.0,7.5,343,Night
5025,14.4,0.0,0.0,9.1,18,Night
854,13.3,0.0,0.0,4.3,48,Night
995,16.2,0.0,0.0,10.2,58,Night
1378,13.0,0.0,0.0,8.6,22,Night
1566,12.1,0.0,0.0,7.4,29,Night
902,15.3,0.0,0.0,9.5,53,Night
1141,15.5,0.0,0.0,8.7,52,Night
1180,16.7,0.0,0.0,11.9,55,Night
3435,16.1,0.0,0.0,9.3,62,Night
5483,16.2,0.0,0.0,9.3,62,Night
2818,14.5,0.0,0.0,5.8,60,Night
4631,14.3,0.0,0.0,8.9,63,Night
2311,14.4,0.0,0.0,10.8,330,Night
1459,16.2,0.0,0.0,9.3,62,Night
1518,16.6,0.0,0.0,8.4,59,Night
1580,16.5,0.0,0.0,8.4,59,Night
2787,16.8,0.0,0.0,8.5,62,Night
3529,16.2,0.0,0.0,8.2,61,Night
3781,16.7,0.0,0.0,8.4,59,Night
4053,16.7,0.0,0.0,8.4,59,Night
4054,16.1,0.0,0.0,9.7,63,Night
5408,16.2,0.0,0.0,9.3,62,Night
5443,16.1,0.0,0.0,9.3,62,Night
5804,17.7,0.0,0.0,8.4,59,Night
6390,16.7,0.0,0.0,8.5,62,Night
1388,13.7,0.0,0.0,9.7,22,Night
1962,13.0,0.0,0.0,5.4,356,Night
2276,11.4,0.0,0.0,9.3,74,Night
1547,12.6,0.0,0.0,6.0,65,Night
3851,12.7,0.0,0.0,6.0,65,Night
1275,13.9,0.0,0.0,6.6,61,Night
1329,12.7,0.0,0.0,6.2,21,Night
1327,15.9,0.0,0.0,11.6,54,Night
1294,14.5,0.0,0.0,10.0,49,Night
1356,16.5,0.0,0.0,9.7,59,Night
1618,13.6,0.0,0.0,7.1,66,Night
1487,11.8,0.0,0.0,10.0,75,Night
2678,12.0,0.0,0.0,6.6,45,Night
2771,12.7,0.0,0.0,10.5,52,Night
1665,14.3,0.0,0.0,6.8,32,Night
3747,15.5,0.0,0.0,6.5,34,Night
2691,17.1,0.0,0.0,10.1,35,Night
1758,14.9,0.0,0.0,7.2,37,Night
923,15.0,0.0,0.0,10.8,64,Night
1157,16.4,0.0,0.0,12.0,51,Night
828,16.0,0.0,0.0,10.4,56,Night
6470,16.0,0.0,0.0,10.4,56,Night
1978,13.5,0.0,0.0,8.2,41,Night
2544,11.7,0.0,0.0,8.4,80,Night
2388,14.6,0.0,0.0,9.0,29,Night
2020,12.0,0.0,0.0,7.9,47,Night
1745,14.5,0.0,0.0,8.6,33,Night
1639,13.8,0.0,0.0,7.6,357,Night
1576,13.9,0.0,0.0,6.0,57,Night
1142,16.8,0.0,0.0,10.0,52,Night
1033,16.5,0.0,0.0,11.2,40,Night
884,15.7,0.0,0.0,11.1,54,Night
3436,12.4,0.0,0.0,8.2,41,Night
1479,12.1,0.0,0.0,7.5,73,Night
1667,13.7,0.0,0.0,9.8,332,Night
1304,14.0,0.0,0.0,8.6,2,Night
2339,12.3,0.0,0.0,8.7,60,Night
1480,14.9,0.0,0.0,8.2,38,Night
978,19.1,0.0,0.0,16.8,133,Night
1054,17.4,0.0,0.0,20.0,116,Night
346,19.3,0.0,0.0,16.3,131,Night
486,17.2,0.0,0.0,17.5,104,Night
111,19.1,0.0,0.0,12.3,122,Night
42,19.9,0.0,0.0,13.0,136,Night
1214,4.6,0.0,0.0,10.3,295,Night
1282,16.4,0.0,0.0,17.7,128,Night
592,19.0,0.0,0.0,14.0,132,Night
3155,19.0,0.0,0.0,14.0,132,Night
372,9.9,0.0,0.0,8.5,306,Night
186,19.2,0.0,0.0,16.5,136,Night
557,17.7,0.0,0.0,15.8,135,Night
39,17.1,0.0,0.0,12.7,133,Night
652,7.5,0.0,0.0,9.2,296,Night
4625,7.4,0.0,0.0,8.5,298,Night
3103,18.4,0.0,0.0,12.1,150,Night
2562,2.1,0.1,0.0,6.1,230,Night
770,16.7,0.1,0.0,15.6,199,Night
664,10.2,0.1,0.0,8.6,272,Night
342,16.6,0.0,0.0,18.7,128,Night
378,17.1,0.0,0.0,22.0,125,Night
794,18.2,0.0,0.0,18.2,155,Night
2893,19.3,0.0,0.0,11.5,131,Night
1187,18.3,0.0,0.0,12.7,125,Night
43,18.5,0.0,0.0,22.4,123,Night
4626,18.3,0.0,0.0,21.9,123,Night
1151,17.0,0.0,0.0,18.4,101,Night
6172,17.5,0.0,0.0,15.8,102,Night
484,17.1,0.0,0.0,15.5,112,Night
5219,16.8,0.0,0.0,15.5,112,Night
26,17.2,0.0,0.0,17.8,104,Night
799,9.2,0.0,0.0,4.2,329,Night
35,18.0,0.0,0.0,22.2,119,Night
341,16.3,0.0,0.0,19.6,122,Night
993,18.0,0.0,0.0,18.6,162,Night
5307,17.3,0.0,0.0,19.3,114,Night
2428,18.5,0.0,0.0,16.8,149,Night
577,17.1,0.0,0.0,19.7,114,Night
4198,17.1,0.0,0.0,19.7,114,Night
4475,17.2,0.0,0.0,19.7,114,Night
382,17.1,0.0,0.0,16.3,118,Night
1599,17.2,0.0,0.0,16.6,108,Night
1691,17.1,0.0,0.0,16.6,108,Night
3273,17.2,0.0,0.0,18.5,114,Night
242,17.0,0.0,0.0,17.6,116,Night
368,19.3,0.0,0.0,10.5,131,Night
72,18.2,0.0,0.0,15.6,130,Night
5791,18.3,0.0,0.0,15.6,130,Night
419,17.4,0.0,0.0,15.2,185,Night
2490,17.0,0.0,0.0,15.8,102,Night
558,17.8,0.0,0.0,14.6,164,Night
2855,17.1,0.0,0.0,17.4,103,Night
4611,17.4,0.0,0.0,17.4,103,Night
5308,17.0,0.0,0.0,16.6,108,Night
5207,17.2,0.0,0.0,16.6,108,Night
1802,17.5,0.0,0.0,20.0,116,Night
2131,17.3,0.0,0.0,18.8,119,Night
5441,17.6,0.0,0.0,20.8,116,Night
6392,17.4,0.0,0.0,20.8,116,Night
6585,17.6,0.0,0.0,20.0,116,Night
370,19.2,0.0,0.0,13.1,148,Night
998,17.0,0.0,0.0,14.6,99,Night
1099,18.8,0.0,0.0,11.5,141,Night
1221,18.8,0.0,0.0,11.5,141,Night
1507,18.6,0.0,0.0,12.8,140,Night
3283,18.7,0.0,0.0,12.7,151,Night
3492,18.9,0.0,0.0,13.8,131,Night
4321,18.7,0.0,0.0,12.2,146,Night
5855,18.7,0.0,0.0,12.1,150,Night
5990,18.8,0.0,0.0,11.5,141,Night
5991,18.8,0.0,0.0,11.5,141,Night
369,19.2,0.0,0.0,16.5,134,Night
1961,15.2,0.0,0.0,5.6,40,Night
1426,15.9,0.0,0.0,5.6,45,Night
2638,16.3,0.0,0.0,5.1,51,Night
1189,17.5,0.0,0.0,3.3,84,Night
729,17.4,0.0,0.0,9.7,48,Night
143,19.9,0.0,0.0,8.7,66,Night
1190,17.5,0.0,0.0,6.2,54,Night
299,18.9,0.0,0.0,9.6,56,Night
5236,19.0,0.0,0.0,9.6,56,Night
665,18.6,0.0,0.0,11.8,40,Night
2968,16.3,0.0,0.0,7.4,51,Night
569,18.4,0.0,0.0,10.2,48,Night
1259,17.4,0.0,0.0,6.3,59,Night
7290,17.0,0.0,0.0,10.7,45,Night
591,16.3,0.0,0.0,9.9,33,Night
692,16.8,0.0,0.0,9.5,53,Night
584,15.2,0.0,0.0,8.2,41,Night
709,17.5,0.0,0.0,7.9,51,Night
1510,17.0,0.0,0.0,6.4,47,Night
720,16.9,0.0,0.0,9.5,37,Night
282,19.1,0.0,0.0,12.1,60,Night
2967,16.2,0.0,0.0,5.9,43,Night
106,19.1,0.0,0.0,11.4,72,Night
571,16.5,0.0,0.0,13.2,35,Night
711,18.9,0.0,0.0,11.5,51,Night
1743,17.3,0.0,0.0,4.5,76,Night
519,17.1,0.0,0.0,10.7,45,Night
653,18.9,0.0,0.0,11.8,50,Night
5059,18.8,0.0,0.0,11.3,53,Night
693,17.8,0.0,0.0,5.2,78,Night
1053,16.7,0.0,0.0,10.7,50,Night
507,17.0,0.0,0.0,9.3,36,Night
1675,18.3,0.0,0.0,9.2,45,Night
445,18.0,0.0,0.0,11.1,54,Night
2628,16.8,0.0,0.0,14.8,39,Night
2783,17.0,0.0,0.0,14.8,39,Night
3894,16.8,0.0,0.0,13.8,39,Night
4413,17.0,0.0,0.0,14.8,39,Night
4607,16.9,0.0,0.0,14.1,40,Night
1113,17.3,0.0,0.0,7.7,53,Night
4461,16.7,0.0,0.0,5.2,56,Night
526,18.0,0.0,0.0,9.4,47,Night
589,18.7,0.0,0.0,7.6,45,Night
1170,19.2,0.0,0.0,7.7,41,Night
3294,17.4,0.0,0.0,8.9,47,Night
4524,19.1,0.0,0.0,6.9,43,Night
5183,17.3,0.0,0.0,8.9,47,Night
5417,19.0,0.0,0.0,6.9,43,Night
5418,18.6,0.0,0.0,8.9,43,Night
6931,18.9,0.0,0.0,7.6,45,Night
545,17.9,0.0,0.0,3.4,72,Night
430,19.7,0.0,0.0,9.2,69,Night
1569,15.3,0.0,0.0,9.0,37,Night
739,17.4,0.0,0.0,7.1,41,Night
4450,17.9,0.0,0.0,9.4,47,Night
1234,18.3,0.0,0.0,5.1,45,Night
1139,16.5,0.0,0.0,5.9,52,Night
1140,16.7,0.0,0.0,9.2,48,Night
410,18.7,0.0,0.0,9.4,67,Night
1210,16.8,0.0,0.0,12.5,41,Night
3362,18.8,0.0,0.0,9.3,54,Night
1233,17.8,0.0,0.0,4.1,52,Night
493,17.0,0.0,0.0,12.0,41,Night
1505,17.9,0.0,0.0,2.5,82,Night
696,17.2,0.0,0.0,2.6,124,Night
1165,17.3,0.0,0.0,7.0,55,Night
5135,17.5,0.0,0.0,7.9,51,Night
719,16.8,0.0,0.0,9.0,53,Night
736,18.9,0.0,0.0,10.4,56,Night
5297,18.5,0.0,0.0,8.9,43,Night
497,16.9,0.0,0.0,10.7,45,Night
4118,17.7,0.0,0.0,7.1,49,Night
689,17.8,0.0,0.0,7.1,41,Night
2548,17.4,0.0,0.0,3.7,79,Night
825,17.2,0.0,0.0,8.4,50,Night
2654,18.5,0.0,0.0,9.9,44,Night
552,16.9,0.0,0.0,3.7,119,Night
1048,17.9,0.0,0.0,3.6,53,Night
702,16.7,0.0,0.0,12.3,40,Night
309,21.7,0.0,0.0,12.7,65,Night
539,21.0,0.0,0.0,8.2,52,Night
3727,21.1,0.0,0.0,8.2,52,Night
4295,21.3,0.0,0.0,7.9,51,Night
3616,21.5,0.0,0.0,6.2,69,Night
1102,21.7,0.0,0.0,10.8,75,Night
98,21.3,0.0,0.0,12.2,66,Night
839,21.8,0.0,0.0,9.1,72,Night
1206,23.2,0.0,0.0,11.0,79,Night
1266,22.3,0.0,0.0,9.4,72,Night
2132,22.3,0.0,0.0,9.4,72,Night
3288,21.8,0.0,0.0,9.1,72,Night
4659,23.1,0.0,0.0,11.0,79,Night
4683,22.3,0.0,0.0,9.4,72,Night
5327,22.2,0.0,0.0,9.4,72,Night
5328,22.3,0.0,0.0,9.4,72,Night
7233,21.7,0.0,0.0,9.1,72,Night
7262,22.2,0.0,0.0,9.4,72,Night
803,20.9,0.0,0.0,5.7,72,Night
376,23.9,0.0,0.0,10.4,90,Night
3752,23.1,0.0,0.0,10.5,84,Night
5204,23.2,0.0,0.0,10.5,84,Night
2913,22.4,0.0,0.0,9.7,86,Night
402,21.5,0.0,0.0,11.8,70,Night
415,21.5,0.0,0.0,13.7,63,Night
7301,21.6,0.0,0.0,12.4,73,Night
909,23.6,0.0,0.0,13.1,81,Night
541,21.3,0.0,0.0,8.7,66,Night
3042,21.3,0.0,0.0,8.7,66,Night
310,21.4,0.0,0.0,11.7,79,Night
502,23.1,0.0,0.0,18.5,69,Night
935,20.5,0.0,0.0,7.7,62,Night
4679,20.6,0.0,0.0,7.7,62,Night
7241,21.1,0.0,0.0,8.7,66,Night
505,19.7,0.0,0.0,7.4,76,Night
485,21.2,0.0,0.0,9.7,68,Night
773,21.4,0.0,0.0,12.5,78,Night
1110,20.6,0.0,0.0,9.0,67,Night
311,21.8,0.0,0.0,12.7,65,Night
532,21.0,0.0,0.0,10.0,69,Night
5102,23.6,0.0,0.0,13.1,81,Night
489,20.9,0.0,0.0,7.3,57,Night
1353,23.5,0.0,0.0,14.2,83,Night
2706,23.6,0.0,0.0,13.1,81,Night
5722,23.4,0.0,0.0,16.2,73,Night
542,22.3,0.0,0.0,14.0,67,Night
3483,22.3,0.0,0.0,14.0,67,Night
5774,22.3,0.0,0.0,14.0,67,Night
498,21.3,0.0,0.0,8.0,54,Night
386,21.3,0.0,0.0,11.2,84,Night
149,20.1,0.0,0.0,8.9,63,Night
1342,23.6,0.0,0.0,14.2,83,Night
3703,23.6,0.0,0.0,14.2,83,Night
961,21.8,0.0,0.0,10.1,84,Night
531,21.5,0.0,0.0,12.1,67,Night
2938,21.5,0.0,0.0,12.4,64,Night
469,21.3,0.0,0.0,10.9,81,Night
521,20.9,0.0,0.0,10.1,73,Night
1204,21.1,0.0,0.0,10.2,80,Night
6583,21.2,0.0,0.0,10.9,81,Night
6590,20.9,0.0,0.0,10.1,73,Night
405,20.1,0.0,0.0,7.8,68,Night
5832,21.3,0.0,0.0,8.7,66,Night
323,20.5,0.0,0.0,7.7,79,Night
876,20.3,0.0,0.0,6.8,72,Night
1128,21.7,0.0,0.0,9.2,42,Night
911,24.7,0.0,0.0,14.4,86,Night
5081,23.1,0.0,0.0,13.3,77,Night
989,23.6,0.0,0.0,14.2,83,Night
87,20.9,0.0,0.0,9.3,77,Night
1193,21.1,0.0,0.0,11.6,64,Night
2919,21.2,0.0,0.0,11.6,64,Night
3745,21.1,0.0,0.0,11.6,64,Night
540,21.8,0.0,0.0,10.2,72,Night
7099,21.9,0.0,0.0,11.2,69,Night
170,20.6,0.0,0.0,10.6,66,Night
533,21.6,0.0,0.0,12.4,64,Night
5773,21.4,0.0,0.0,13.0,62,Night
912,22.5,0.0,0.0,13.7,85,Night
1163,23.6,0.0,0.0,13.1,81,Night
3167,22.5,0.0,0.0,13.7,85,Night
5022,24.7,0.0,0.0,14.4,86,Night
1196,21.2,0.0,0.0,7.8,68,Night
1108,21.6,0.0,0.0,13.8,62,Night
1107,20.4,0.0,0.0,10.4,56,Night
543,21.7,0.0,0.0,12.1,80,Night
5125,21.7,0.0,0.0,12.1,80,Night
